URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-specialite-ordinale,0.1.0,draft,,JDVRORSpecialiteOrdinale,JDV ROR - Spécialité Ordinale (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R38-SpecialiteOrdinale pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-specialite","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-statut-capacite,0.1.0,draft,,JDVRORStatutCapacite,JDV ROR - Statut de Capacité (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R330-StatutCapacite pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-capacite-accueil-operationnelle","Other"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-surspecialite-transversale,0.1.0,draft,,JDVRORSurspecialiteTransversale,JDV ROR - Surspécialité Transversale (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R359-SurspecialiteTransversale pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-surspecialite-transversale","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-temporalite,0.1.0,draft,,JDVRORTemporalite,JDV ROR - Temporalité (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R331-Temporalite pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-capacite-accueil-operationnelle","Other"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-temporalite-accueil,0.1.0,draft,,JDVRORTemporaliteAccueil,JDV ROR - Temporalité d'Accueil (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R240-TemporaliteAccueil pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-tarif-dependance,StructureDefinition/ror-forfait-socle-hebergement,StructureDefinition/ror-offre-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-type-crise,0.1.0,draft,,JDVRORTypeCrise,JDV ROR - Type de Crise (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R336-TypeCrise pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-capacite-accueil-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-type-fermeture-capacite,0.1.0,draft,,JDVRORTypeFermetureCapacite,JDV ROR - Type de Fermeture de Capacité (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R333-TypeFermetureCapacite pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-capacite-accueil-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-type-habitation,0.1.0,draft,,JDVRORTypeHabitation,JDV ROR - Type d'Habitation (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R242-TypeHabitation pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-forfait-socle-hebergement,StructureDefinition/ror-capacite-habitation,StructureDefinition/ror-supplement-tarif-hebergement","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-type-lit-supplementaire,0.1.0,draft,,JDVRORTypeLitSupplementaire,JDV ROR - Type de Lit Supplémentaire (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R334-TypeLitSupplementaire pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-capacite-accueil-operationnelle","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-type-organisation-interne,0.1.0,draft,,JDVRORTypeOrganisationInterne,JDV ROR - Type Organisation Interne (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R207-TypeOrganisationInterne pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-organisation-interne","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-type-savoir-faire,0.1.0,draft,,JDVRORTypeSavoirFaire,JDV ROR - Type de Savoir-Faire (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R04-TypeSavoirFaire pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-savoir-faire","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-type-source,0.1.0,draft,,JDVRORTypeSource,JDV ROR - Type de Source (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R335-TypeSource pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-capacite-accueil-operationnelle","Other"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-type-tarif,0.1.0,draft,,JDVRORTypeTarif,JDV ROR - Type de Tarif (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R246-TypeTarif pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-tarif","ans.fr.terminologies"
https://interop.esante.gouv.fr/ig/fhir/test-ror/ValueSet/jdv-ror-unite-prix,0.1.0,draft,,JDVRORUnitePrix,JDV ROR - Unité de Prix (provisoire),"Jeu de valeurs provisoire incluant tous les codes de TRE_R228-UnitePrix pour le contexte ROR. En attente de création officielle.","StructureDefinition/ror-tarif","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J186-ProfessionRessource-ROR/FHIR/JDV-J186-ProfessionRessource-ROR,20250623120000,active,"1.2.250.1.213.3.4.19",JDV_J186_ProfessionRessource_ROR,,"Profession Ressource des offres dans le ROR","StructureDefinition/ror-offre-operationnelle","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J227-NiveauExpertise-ROR/FHIR/JDV-J227-NiveauExpertise-ROR,20250425120000,active,"1.2.250.1.213.3.4.59",JDV_J227_NiveauExpertise_ROR,,"Niveau de ressources humaines et matérielles utiles pour la réalisation de l'offre","StructureDefinition/ror-offre-operationnelle","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J237-RegionOM-ROR/FHIR/JDV-J237-RegionOM-ROR,20240126120000,retired,"1.2.250.1.213.3.4.64",JDV_J237_RegionOM_ROR,,"Région Outre-Mer et Monaco","StructureDefinition/ror-metadonnee","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J238-TypeOffre-ROR/FHIR/JDV-J238-TypeOffre-ROR,20250625120000,active,"1.2.250.1.213.3.4.65",JDV_J238_TypeOffre_ROR,,"Prestations que peut réaliser une structure et qui permettent de répondre au besoin de santé d'une personne","StructureDefinition/ror-offre-operationnelle","ans.fr.terminologies"
https://mos.esante.gouv.fr/NOS/JDV_J51-FamilleActiviteOperationnelle-ROR/FHIR/JDV-J51-FamilleActiviteOperationnelle-ROR,20230127120000,active,"1.2.250.1.213.3.3.62",JDV_J51_FamilleActiviteOperationnelle_ROR,,"Famille Activité Opérationnelle","StructureDefinition/ror-activite-operationnelle","ans.fr.terminologies,Other"
https://mos.esante.gouv.fr/NOS/JDV_J55-CategorieEG-ROR/FHIR/JDV-J55-CategorieEG-ROR,20250425120000,active,"1.2.250.1.213.3.3.65",JDV_J55_CategorieEG_ROR,,"Catégories d'établissements FINESS ou hors FINESS et secteurs d'activité des cabinets","StructureDefinition/ror-entite-geographique","ans.fr.terminologies"
